Date,Gold,Gold Price,SMA_30,SMA_50,EMA_20,MACD,MACD_signal,RSI,BB_middle,BB_upper,BB_lower
2021-02-18,82,1767.745,1840.3953000000001,1854.39532,1824.1032409694392,-18.47126545234937,-12.929769595809693,31.00885170979356,1829.25725,1882.4193259955605,1776.0951740044397
2021-02-19,85,1783.398,1835.9196333333334,1852.6629200000002,1820.226551353302,-19.38119734080442,-14.22005514480864,34.749084705476406,1825.2344,1879.537409711684,1770.9313902883162
2021-02-22,88,1812.565,1832.6981999999998,1851.70652,1819.4968797958447,-17.546526343544883,-14.885349384555889,41.03098230448759,1823.10275,1875.7759187209451,1770.429581279055
2021-02-23,81,1809.105,1831.3847666666666,1851.0874600000002,1818.5071769581452,-16.185157028386584,-15.14531091332203,42.90138970018882,1820.74175,1871.3370077968152,1770.1464922031846
2021-02-24,84,1797.875,1829.6254333333334,1850.2967999999998,1816.5422077240362,-15.829951359491815,-15.282239002555988,44.30845640848169,1818.26925,1868.2237229144228,1768.3147770855774
2021-02-25,82,1767.815,1826.566,1848.8731400000001,1811.901521274128,-17.769206731617032,-15.779632548368198,43.69480097219472,1814.8072500000003,1868.7202452887052,1760.8942547112954
2021-02-26,85,1733.188,1823.0007666666668,1846.8229999999999,1804.4049954384968,-21.848336077508748,-16.99337325419631,32.61568758975949,1809.33125,1872.7262873946029,1745.936212605397
2021-03-01,87,1713.306,1818.3383666666668,1843.9528199999997,1795.7289006348306,-26.381279740785658,-18.87095455151418,21.652965159870632,1802.64415,1876.6197795838455,1728.6685204161547
2021-03-02,82,1735.135,1815.260266666667,1841.2902199999999,1789.958052955323,-27.890745234911037,-20.674912688193555,27.775960083432153,1796.7016500000002,1872.3868800804216,1721.0164199195788
2021-03-03,88,1714.935,1810.7775000000001,1837.8950200000002,1782.8130002929113,-30.366927656406233,-22.61331568183609,26.475828112756645,1790.4255,1871.4616484757853,1709.3893515242148
2021-03-04,86,1691.995,1804.8154,1834.11816,1774.1636669316815,-33.79086627545348,-24.84882580055957,25.511143165162224,1783.9144999999996,1874.5528223923814,1693.276177607618
2021-03-05,87,1699.398,1799.3335,1830.49402,1767.0431272239023,-35.497805463875466,-26.978621733222752,27.189613517701247,1779.1264999999999,1877.0854867551993,1681.1675132448004
2021-03-08,85,1687.475,1793.7427333333335,1826.9083600000001,1759.4652103454355,-37.38174009339264,-29.059245405256732,29.213678180871383,1772.7978499999997,1877.387549334364,1668.2081506656355
2021-03-09,84,1712.974,1788.9643666666666,1823.66388,1755.0374760268226,-36.39764625505563,-30.526925575216513,37.04457584293704,1766.3917999999999,1869.044938523251,1663.7386614767488
2021-03-10,81,1732.118,1785.1241333333335,1820.72374,1752.8546687861729,-33.68468787738357,-31.158478035649924,43.47531472399156,1760.8069500000001,1857.7175957776558,1663.8963042223445
2021-03-11,83,1718.758,1781.1809,1817.5566000000001,1749.6073669970135,-32.241034585732905,-31.374989345666524,38.061642115217005,1754.9637500000001,1846.8428591010938,1663.0846408989064
2021-03-12,82,1726.958,1777.3225666666667,1814.3884,1747.4502844258693,-30.08841694030025,-31.11767486459327,32.861941807436835,1750.1925500000002,1837.1071788758184,1663.277921124182
2021-03-15,77,1733.479,1773.5369333333333,1811.28348,1746.1196859091199,-27.538811469487882,-30.401902185572194,35.04339089780001,1745.6841,1825.6305854904444,1665.7376145095554
2021-03-16,87,1735.778,1769.5966999999998,1808.04374,1745.1347634415847,-25.044028704954144,-29.330327489448585,37.26930914726902,1742.8302499999998,1819.702653356746,1665.9578466432536
2021-03-17,93,1748.878,1766.5440333333333,1804.2302000000002,1745.4912621614337,-21.759010542371243,-27.816064100033117,45.827512812490326,1741.1439000000003,1815.7899552146998,1666.4978447853007
2021-03-18,87,1731.604,1763.5236666666667,1799.9719199999997,1744.1686657651067,-20.31529533758544,-26.315910347543582,49.62209052649659,1739.3368500000001,1813.015014990223,1665.6586850097772
2021-03-19,89,1744.858,1761.8470000000002,1796.51572,1744.2343166446203,-17.89536695392053,-24.631801668818973,57.773496398056615,1737.40985,1808.1950306681401,1666.6246693318599
2021-03-22,84,1735.585,1759.2315666666666,1793.04326,1743.4105722022755,-16.535202357557182,-23.012481806566615,50.118178475760295,1733.5608500000003,1794.877647812759,1672.2440521872416
2021-03-23,80,1731.608,1755.5819999999999,1790.7052600000002,1742.2865177068206,-15.59836454151673,-21.52965835355664,54.78649801627175,1729.6860000000001,1779.6447552413329,1679.7272447586674
2021-03-24,84,1735.248,1751.9631000000002,1788.39712,1741.6161826871235,-14.396245289160106,-20.102975740677337,63.96456314127614,1726.55465,1765.0541534460149,1688.0551465539852
2021-03-25,81,1724.815,1748.2695333333331,1785.7014599999998,1740.0160700502545,-14.1226162989758,-18.90690385233703,58.04860130338138,1724.40465,1757.6459236045546,1691.1633763954453
2021-03-26,81,1731.808,1745.2504000000001,1783.53472,1739.2343490930873,-13.189446961378735,-17.763412474145372,64.49103401387234,1724.3356499999998,1757.5058107204618,1691.1654892795377
2021-03-29,78,1707.305,1741.3723,1780.61726,1736.1934587032695,-14.26267956626566,-17.06326589256943,48.13484151581555,1724.0356,1757.7302729533292,1690.3409270466707
2021-03-30,79,1679.385,1737.5899666666667,1777.6554,1730.783129302958,-17.168230130592747,-17.084258740174093,33.59751659439988,1721.2481,1759.9314255409292,1682.5647744590708
2021-03-31,82,1712.728,1735.2607333333333,1774.9216000000001,1729.0635931788668,-16.589168833349277,-16.98524075880913,48.331765617219055,1721.1377499999999,1759.9093939675647,1682.366106032435
2021-04-01,80,1728.805,1733.9627333333333,1772.08054,1729.03896525707,-14.66394224624014,-16.520981056295334,50.48964248410716,1722.9782500000001,1759.3451806860855,1686.6113193139147
2021-04-02,81,1728.805,1732.1429666666666,1769.3795400000004,1729.0166828516349,-12.98846338458793,-15.814477521953854,48.716540535790784,1724.4486000000002,1759.1406711972943,1689.756528802706
2021-04-05,79,1733.348,1729.5024,1766.9425400000002,1729.4291892467172,-11.165345035605696,-14.884651024684224,49.34085607334669,1726.74225,1756.9128166459393,1696.5716833540607
2021-04-06,77,1738.145,1727.1370666666667,1764.57894,1730.2592664613155,-9.22706889283495,-13.75313459831437,46.95131996795947,1728.0007999999998,1757.8514060000232,1698.1501939999764
2021-04-07,79,1738.538,1725.1591666666668,1762.4031999999997,1731.0477172745236,-7.571974263680431,-12.516902531387583,52.178502758473336,1728.3218000000002,1758.4951558003227,1698.1484441996777
2021-04-08,80,1753.058,1724.6672666666666,1760.72326,1733.14393467695,-5.030666799087157,-11.019655384927498,52.555918509837184,1730.0368000000003,1761.7796416172384,1698.2939583827622
2021-04-09,81,1743.028,1724.9952666666666,1758.7296600000002,1734.0852742315262,-3.7823983661542115,-9.57220398117284,52.30906688010721,1730.8403000000003,1763.0648999336602,1698.6157000663404
2021-04-12,84,1731.665,1725.6072333333332,1756.4219999999998,1733.8547719237617,-3.6677561652390978,-8.391314417986093,50.01690842751624,1730.7496000000003,1762.9531331726232,1698.5460668273774
2021-04-13,79,1743.818,1725.8966666666665,1754.21866,1734.8036507881654,-2.566668900530658,-7.2263853144950065,52.41997424718186,1731.1516,1763.8168464564922,1698.4863535435077
2021-04-14,81,1738.338,1726.6767666666667,1752.17626,1735.1402554750068,-2.1118949022486504,-6.2034872320457355,53.92847805246489,1730.6245999999999,1762.4140439838166,1698.8351560161832
2021-04-15,83,1763.105,1729.0471,1750.99406,1737.8035644773872,0.2441917904479851,-4.9139514275469915,58.24086703284551,1732.19965,1767.1570769393682,1697.2422230606319
2021-04-16,81,1775.748,1731.5921,1750.6058600000001,1741.4173202414456,3.0959042500769556,-3.311980292022202,69.22243005353059,1733.74415,1773.4618867896882,1694.0264132103118
2021-04-19,81,1773.168,1734.4485333333334,1749.78826,1744.441194504165,5.089058977705463,-1.6317724380766692,80.710463753119,1735.6233,1779.0873699772776,1692.1592300227223
2021-04-20,77,1781.948,1736.7476666666666,1748.6053200000001,1748.0132712180541,7.293051325816805,0.1531923147020256,77.01247209777867,1738.1403000000003,1786.211508072151,1690.0690919278495
2021-04-21,78,1793.298,1738.787,1747.5949799999999,1752.3261025306203,9.842127366920295,2.0909793251456796,76.13189734114529,1741.0428,1795.0252753458321,1687.0603246541677
2021-04-22,85,1785.938,1741.0263333333335,1746.6013,1755.5272356229423,11.13998321260624,3.9007801026377917,71.84667976965254,1744.09895,1801.052204599394,1687.1456954006062
2021-04-23,78,1776.818,1742.6883333333333,1745.69002,1757.5549274683763,11.302349094980173,5.381093901106268,66.0600283738251,1746.3494500000002,1804.7953251341808,1687.9035748658196
2021-04-26,82,1779.728,1744.2299666666665,1744.8116200000002,1759.6666486618642,11.532893884931354,6.611453897871285,65.58010925522107,1749.9706,1807.1922843307007,1692.7489156692995
2021-04-27,86,1771.758,1745.4293,1744.3896800000002,1760.8182059321628,10.94630767893932,7.478424654084892,61.77797001971264,1754.5892500000002,1801.870604539665,1707.3078954603354
2021-04-28,81,1784.468,1746.6156333333333,1744.4269399999998,1763.0705672719569,11.375890478473593,8.257917818962634,61.28103091598665,1758.17625,1802.9018340684433,1713.4506659315566
2021-04-29,82,1766.208,1747.7691,1744.3962,1763.3693703889132,10.126180244735679,8.631570304117243,57.86050486279722,1760.0464,1802.6799285520706,1717.4128714479293
2021-04-30,77,1768.428,1748.5547666666666,1744.0968,1763.8511446375883,9.208758491867002,8.747007941667196,63.29074568158319,1762.02755,1802.1573692920272,1721.8977307079729
2021-05-03,84,1789.635,1750.3564333333334,1743.6381999999999,1766.306749910199,10.076764144270783,9.012959182187913,65.54625840645502,1764.8419,1804.3937441164346,1725.2900558835652
2021-05-04,81,1782.615,1752.0566666666666,1743.1084,1767.8599165854182,10.08199063382608,9.226765472515547,64.86833179983476,1767.0654000000002,1805.2751654665763,1728.855634533424
2021-05-05,82,1789.668,1753.8706666666667,1742.94426,1769.9368769106165,10.533823460300255,9.488177070072489,60.12440636362936,1769.6219,1806.6177332555696,1732.6260667444305
2021-05-06,84,1820.428,1757.057766666667,1743.99652,1774.7455553000816,13.221569139614076,10.234855483980807,64.96316141995979,1772.9904,1815.4942614736196,1730.4865385263802
2021-05-07,82,1830.618,1760.3514333333333,1745.94512,1780.0667405095976,15.989557131787478,11.385795813542142,68.30667261487477,1777.3699000000001,1824.6559079533963,1730.083892046604
2021-05-10,78,1834.668,1764.5968666666668,1748.37236,1785.2668604610644,18.299068440393057,12.768450338912325,67.32159285057165,1782.5200499999999,1831.2610293715202,1733.7790706284795
2021-05-11,85,1826.968,1769.5162999999998,1750.20902,1789.2383975600108,19.285733215620894,14.07190691425404,61.33441055678992,1786.6775499999999,1835.7029355680397,1737.65216443196
2021-05-12,85,1817.226,1772.9995666666666,1752.25484,1791.9038835066765,19.061841136775,15.069893758758234,60.36630619168788,1790.6219500000002,1835.8160341935643,1745.427865806436
2021-05-13,85,1822.378,1776.1186666666667,1754.8625,1794.8061803155645,19.080183911049517,15.87195178921649,65.50250435540073,1793.5855999999999,1838.9554245807103,1748.2157754192895
2021-05-14,86,1842.688,1779.9147666666665,1757.7283000000002,1799.366353618844,20.497287977377937,16.79701902684878,69.15494328968511,1796.9326,1846.4488221133556,1747.4163778866446
2021-05-17,86,1868.078,1784.4057666666668,1761.34036,1805.910319940859,23.399380474046893,18.117491316288405,76.4958957769416,1801.6781000000003,1859.1563952569259,1744.1998047430748
2021-05-18,82,1868.595,1788.7540999999999,1764.4527799999998,1811.880289470301,25.44768222529433,19.58352949808959,74.80583354465098,1806.0104499999998,1869.928231153358,1742.0926688466416
2021-05-19,85,1875.678,1793.3254333333332,1767.3239800000001,1817.9562619017008,27.32750060903163,21.132323720278,84.55623319065127,1810.12945,1880.8530498264417,1739.405850173558
2021-05-20,83,1874.368,1797.3691000000001,1770.4361800000001,1823.328808387253,28.384366857155783,22.582732347653558,83.63516293718729,1814.55095,1889.8175677167271,1739.284332283273
2021-05-21,86,1880.898,1801.9647666666667,1773.5149800000002,1828.8115885408479,29.409839081673226,23.948153694457492,81.9532655962243,1819.75495,1898.355306213135,1741.154593786865
2021-05-24,82,1879.148,1806.8808666666666,1776.42836,1833.6055324893387,29.738515735278725,25.10622610262174,85.09346575830506,1824.72595,1905.2201300144588,1744.2317699855412
2021-05-25,81,1905.248,1812.2618666666667,1779.81776,1840.4286246332113,31.73917675180428,26.43281623245825,86.90670822050788,1831.4004499999999,1915.4605220424328,1747.340377957567
2021-05-26,82,1896.458,1817.5325333333335,1782.7693599999998,1845.7647556205245,32.24374960803584,27.59500290757377,78.24000475433465,1836.99995,1922.7986085282816,1751.2012914717182
2021-05-27,80,1893.625,1821.8832000000002,1786.00978,1850.3228741328555,32.04562578191485,28.48512748244199,74.75580911069727,1843.3708,1925.8965064679978,1760.845093532002
2021-05-28,82,1902.648,1826.1132,1789.1655799999999,1855.306219453536,32.24499172119977,29.237100330193545,75.70521061786282,1850.0818,1928.683327815873,1771.4802721841268
2021-06-01,82,1897.865,1830.2697666666668,1792.41118,1859.3594366484374,31.652175956010524,29.720115455356943,77.41294378755418,1855.4933,1931.4298147006643,1779.5567852993358
2021-06-02,45,1904.928,1834.3691000000001,1795.87758,1863.6992998247767,31.39044080144913,30.054180524575383,84.62814094161119,1861.6089499999998,1932.3563914087472,1790.8615085912525
2021-06-03,44,1869.998,1836.9257666666667,1798.57258,1864.299176031941,28.04121307862806,29.65158703538592,65.22261719049689,1865.62545,1927.7745621009526,1803.4763378990474
2021-06-04,47,1890.708,1840.4180999999999,1801.89044,1866.8143021241372,26.749696052729632,29.071208838854663,65.3113282146774,1869.1394500000001,1928.4092053988713,1809.869694601129
2021-06-07,46,1895.868,1844.3864333333333,1805.1716399999998,1869.5813209694575,25.844607829558754,28.425888636995484,60.17337570104402,1872.40195,1929.9005608737457,1814.9033391262542
2021-06-08,46,1894.358,1848.2074333333335,1808.9127,1871.941004686652,24.720511838988386,27.684813277394067,59.36325640559691,1875.38645,1930.7968823123542,1819.9760176876457
2021-06-09,45,1887.178,1852.0547666666669,1813.06856,1873.392147097447,22.985331084678364,26.744916838850926,54.1765936428613,1878.3969499999998,1929.0712104421393,1827.7226895578603
2021-06-10,44,1899.0,1855.8725000000002,1816.7939999999999,1875.8309902310234,22.306983415806826,25.857330154242106,58.311288668142346,1882.4856499999999,1924.9013481380325,1840.0699518619672
2021-06-11,45,1877.048,1859.5671666666667,1819.75886,1875.9468959233068,19.77014711209472,24.63989354581263,48.8233927851057,1885.2191500000001,1917.0505558242364,1853.3877441757638
2021-06-14,46,1863.508,1862.7365,1822.45292,1874.7622391687062,16.47718251958986,23.00735134056808,45.541517480444284,1886.26015,1913.2247821124124,1859.2955178875877
2021-06-15,46,1857.775,1865.0078333333333,1824.9414599999998,1873.1444068669246,13.252117012418239,21.056304474938113,34.688993672151625,1885.7449999999997,1914.506047049234,1856.9839529507653
2021-06-16,47,1822.238,1866.3286,1826.6233200000001,1868.2961776415032,7.739474612071035,18.392938502364697,29.584763665170257,1883.4271500000002,1923.3237470229342,1843.5305529770662
2021-06-17,47,1785.718,1866.1969333333332,1827.5669200000002,1860.4315892946934,0.41897729428251296,14.798146260748261,24.95927375001736,1878.9291500000004,1938.1222261323521,1819.7360738676487
2021-06-21,45,1788.838,1865.1439333333333,1828.28252,1853.6131522190083,-5.072340858335565,10.824048836931496,22.845485779728904,1874.65265,1946.2847339885084,1803.0205660114916
2021-06-22,46,1781.498,1863.5066000000002,1829.0519199999999,1846.7450424838646,-9.902378261573858,6.678763417230425,22.570091034664785,1869.68265,1952.4222603683427,1786.9430396316573
2021-06-23,47,1775.798,1861.5442666666665,1829.93458,1839.9881812949252,-14.028448839477505,2.5373209658888394,19.364757015287864,1864.51515,1957.0905000993134,1771.9397999006865
2021-06-24,44,1777.638,1859.8999333333336,1830.61098,1834.0500687906465,-16.954476228553403,-1.361038472999609,24.007114553313983,1858.13465,1956.3103109204562,1759.9589890795437
2021-06-25,43,1780.938,1858.6903333333332,1831.46298,1828.9917765248706,-18.79048656211944,-4.8469280908235755,15.751244898723172,1852.3586500000001,1954.5515398366633,1750.165760163337
2021-06-28,44,1775.038,1857.1123333333333,1831.7016400000002,1823.85332161774,-20.485474868336496,-7.97463744632616,12.473756785967126,1846.4293000000002,1952.237979803343,1740.6206201966575
2021-06-29,42,1761.008,1854.3896666666667,1831.40684,1817.868052892241,-22.699206733682104,-10.919551303797348,11.573705868114345,1839.3473000000001,1948.2283806746711,1730.4662193253291
2021-06-30,46,1775.885,1851.3165666666669,1831.4611800000002,1813.8696669025037,-22.988162391902506,-13.33327352141838,19.29187521728805,1833.2483,1941.9931607378032,1724.5034392621967
2021-07-01,46,1778.738,1848.3213333333333,1831.39698,1810.52379386417,-22.724989048434963,-15.211616626821698,15.089234913667994,1826.9388000000004,1932.7768690729704,1721.1007309270303
2021-07-02,46,1786.978,1845.3646666666668,1831.27058,1808.2813373056777,-21.602502935479833,-16.489793888553326,21.592127672995673,1822.7878,1928.0255908119964,1717.5500091880037
2021-07-06,45,1800.918,1842.9163333333333,1831.5701799999997,1807.5800670860892,-19.364857087033897,-17.06480652824944,30.30894104322651,1818.2983,1918.8946662629285,1717.7019337370714
2021-07-07,44,1797.368,1840.1320000000003,1831.9811799999998,1806.6074892683664,-17.674224503926098,-17.186690123384775,30.731050674016018,1813.3733,1907.4104079053373,1719.3361920946627
2021-07-08,45,1805.118,1837.6643333333334,1832.4889799999999,1806.4656331475696,-15.530005534209977,-16.855353205549818,43.36228287841185,1808.9113000000002,1894.8924281181123,1722.930171881888
2021-07-09,47,1807.838,1834.4173333333335,1833.21058,1806.596334752563,-13.456101719939852,-16.175502908427827,61.62253047498945,1804.9442999999999,1882.6432022860888,1727.245397713911
2021-07-12,60,1809.308,1831.5123333333331,1833.70738,1806.8545885856522,-11.56063745838992,-15.252529818420246,60.94535343813497,1800.4597,1864.4443225937391,1736.475077406261
2021-07-13,53,1812.498,1828.8080999999997,1834.63318,1807.3920563393997,-9.689369020328058,-14.139897658801809,67.34556848701877,1797.2322,1850.5780813192391,1743.8863186807607
2021-07-14,57,1825.478,1826.235766666667,1835.7741800000001,1809.1145271642188,-7.0774137595064985,-12.727400878942747,75.70364238410596,1795.3306999999998,1840.8695764214308,1749.7918235785687
2021-07-15,56,1827.318,1823.8842,1836.5278400000002,1810.848191243817,-4.8035751504924065,-11.14263573325268,75.70364238410596,1793.8078500000004,1831.9985469342848,1755.617153065716
2021-07-16,58,1811.548,1820.7715333333333,1837.1064999999999,1810.9148396967867,-4.225341765646817,-9.759176939731509,64.02712858583078,1793.27335,1830.0621927495713,1756.4845072504286
2021-07-19,65,1817.208,1819.0118666666667,1837.6572999999999,1811.5141882970927,-3.272647896999615,-8.46187113118513,69.36713511527515,1794.8478499999997,1832.947285466325,1756.7484145336743
2021-07-20,54,1808.525,1816.2724333333333,1837.41924,1811.2295036973696,-3.1816011577802783,-7.405817136504161,72.94997246988596,1795.8322,1834.2934187594622,1757.370981240538
2021-07-21,57,1798.438,1813.0247666666664,1836.7756399999998,1810.011265250001,-3.8786716480467476,-6.700388038812679,61.42120668874648,1796.6792,1834.5529046099832,1758.8054953900169
2021-07-22,49,1803.008,1809.9797666666666,1836.14244,1809.3442876071438,-4.016049705685191,-6.163520372187182,62.080637132901956,1798.0397,1834.690234914457,1761.389165085543
2021-07-23,48,1801.698,1807.1304333333333,1835.63704,1808.6160697397968,-4.1824165633145185,-5.76729961041265,57.86997433704023,1799.2427,1834.6313771549742,1763.8540228450258
2021-07-26,76,1799.198,1803.8037,1835.2764800000002,1807.719110716959,-4.464528300051597,-5.50674534834044,48.95224171539973,1800.1557,1834.4822167172097,1765.8291832827904
2021-07-27,72,1806.158,1801.4407,1834.95208,1807.5704335058201,-4.079464523420484,-5.221289183356449,55.140952158147144,1801.7116999999998,1834.005343970358,1769.4180560296418
2021-07-28,68,1814.908,1799.8207,1834.3964799999999,1808.2692493624086,-3.0332810571321716,-4.783687558111594,55.65961382818823,1804.4067,1830.8672684157434,1777.9461315842566
2021-07-29,78,1828.465,1798.8437000000001,1833.60422,1810.1926541850364,-1.097584255258198,-4.046466897540915,60.59675115846579,1807.0357,1831.9686610300569,1782.102738969943
2021-07-30,87,1813.398,1798.5490333333335,1832.50028,1810.4979252150329,-0.7704305300833312,-3.3912596240493986,51.84360463019721,1808.7686999999999,1829.9570922948892,1787.5803077051105
2021-08-02,100,1810.725,1799.3826000000001,1831.20122,1810.5195513850297,-0.7185644430649063,-2.8567205878525,49.197061780502985,1809.95605,1828.4993100946238,1791.4127899053763
2021-08-03,64,1813.017,1800.1885666666667,1829.9741999999999,1810.7574036340745,-0.4869022444829625,-2.382756919178593,43.75194295971679,1810.5609999999997,1828.6465460054653,1792.475453994534
2021-08-04,63,1810.948,1801.1702333333333,1828.5752,1810.7755556689247,-0.4649002114686027,-1.999185577636595,41.81074158562457,1811.2400000000002,1828.2262906207525,1794.253709379248
2021-08-05,62,1800.978,1802.0095666666668,1827.0118,1809.842455129027,-1.2376917786345984,-1.8468868178361957,44.38649785444197,1811.033,1828.429367485318,1793.6366325146819
2021-08-06,68,1762.568,1801.5072333333333,1824.1582,1805.3401260691196,-4.89309609161478,-2.4561286725919125,28.470897886491457,1808.7695000000003,1836.5797183530108,1780.95928164699
2021-08-09,61,1737.225,1800.0501333333334,1820.9735400000002,1798.852971205394,-9.722918888489858,-3.9094867157715014,25.16683152454054,1805.16535,1847.54761221962,1762.78308778038
2021-08-10,50,1733.738,1798.6734666666669,1817.7758000000001,1792.6515453763088,-13.674330836030322,-5.862455539823266,26.379620029498057,1801.22735,1854.0829794040164,1748.3717205959833
2021-08-11,47,1750.528,1798.3241333333333,1814.7334,1788.6397791499937,-15.27496035805143,-7.744956503468899,32.41027497352154,1797.4798500000002,1853.6218004443401,1741.3378995556602
2021-08-12,44,1755.078,1797.6305666666667,1811.87766,1785.4434192309468,-15.991978241594552,-9.39436085109403,34.70653072471751,1793.8678499999999,1851.20945638168,1736.5262436183198
2021-08-13,46,1779.218,1797.6465666666666,1809.3634599999998,1784.8505221613327,-14.445801617685675,-10.40464900441236,44.26053384504016,1792.25135,1849.3165077954623,1735.1861922045377
2021-08-16,50,1785.828,1797.6082333333331,1807.6800600000001,1784.9436152888247,-12.542491708723674,-10.832217545274624,44.148225758168905,1790.6823500000003,1846.5717952676557,1734.7929047323448
2021-08-17,45,1790.178,1797.2502333333332,1805.6694600000003,1785.4421281184605,-10.561351561146921,-10.778044348449084,42.69674203227262,1789.765,1845.0200193538055,1734.5099806461947
2021-08-18,48,1779.898,1796.6679,1803.3500600000002,1784.9141159167023,-9.708875929157784,-10.564210664590824,35.374116881787174,1788.8380000000002,1844.1024488522896,1733.5735511477108
2021-08-19,45,1785.148,1796.0022333333334,1801.16586,1784.9363905913021,-8.511536035956624,-10.153675738863985,40.957916704008625,1787.9450000000002,1842.8211954489132,1733.0688045510872
2021-08-20,46,1780.458,1795.0895666666665,1799.0314600000002,1784.5098772016543,-7.85058271751177,-9.693057134593543,40.43581851849518,1786.8830000000003,1841.4598183061364,1732.3061816938641
2021-08-23,45,1801.168,1794.8182333333336,1797.0748199999998,1786.096365087211,-5.591196696308316,-8.872685046936498,46.64617405136736,1786.9814999999999,1841.6589198809895,1732.3040801190102
2021-08-24,42,1794.768,1794.2272333333335,1795.4292200000002,1786.9222350789053,-4.267846432444458,-7.95171732403809,45.529892805834876,1786.4120000000003,1840.4823265016955,1732.341673498305
2021-08-25,45,1787.758,1792.9699,1793.91422,1787.001831738057,-3.7415994002724347,-7.1096937392849595,46.28693405235365,1785.0544999999997,1837.4498283634687,1732.6591716365308
2021-08-26,43,1798.058,1791.9945666666667,1792.71988,1788.0548001439563,-2.46500586338243,-6.180756164104454,61.83710226135685,1783.5341500000002,1832.262019001003,1734.8062809989974
2021-08-27,45,1816.158,1792.1482333333333,1792.5982799999997,1790.7312953683413,0.007140136897305638,-4.943176903904103,77.66336994539742,1783.6721499999999,1832.7703543932569,1734.5739456067429
2021-08-30,44,1815.768,1792.1002333333333,1793.19928,1793.1157434284992,1.912814181140675,-3.5719786868951475,79.38668768359973,1783.9243000000001,1833.6552080133424,1734.1933919866578
2021-08-31,43,1815.178,1792.322,1793.7260800000001,1795.2169107210232,3.3369996667313444,-2.1901830161698492,76.20166977385117,1784.0323500000002,1834.0380345832757,1734.0266654167247
2021-09-01,44,1811.078,1792.7433333333333,1794.31768,1796.7274906523544,4.087720492573453,-0.9346023144211888,72.77904328018231,1784.0388500000001,1834.0592973023408,1734.0184026976594
2021-09-02,42,1812.448,1793.0580000000002,1795.05068,1798.2246820187968,4.738596119742169,0.2000373724114828,66.59011482775844,1784.61235,1835.7021191077592,1733.522580892241
2021-09-03,42,1827.288,1793.9109999999998,1796.0436800000002,1800.9926170646256,6.378357980119517,1.4357014939530899,69.12714522974727,1787.8483499999998,1841.2073234505328,1734.4893765494667
2021-09-07,42,1797.988,1793.8706666666667,1796.38468,1800.7064630584707,5.253061910841097,2.1991735773306917,52.9288232205805,1790.8864999999998,1838.745035079962,1743.0279649200377
2021-09-08,45,1788.188,1793.2716666666668,1796.6476799999998,1799.5142284814735,3.529789356154879,2.4652967330955295,53.1200602182914,1793.609,1833.2725263448074,1753.9454736551925
2021-09-09,43,1798.058,1792.71,1797.3886799999998,1799.3755400546665,2.9267719488516377,2.5575917762467513,54.695569942532984,1795.9855,1830.0861058751545,1761.8848941248455
2021-09-10,44,1787.048,1791.3294333333333,1797.6119399999998,1798.2014886208888,1.5426782884421755,2.354609078685836,52.29153626816884,1797.584,1826.1603799408936,1769.0076200591066
2021-09-13,46,1790.985,1790.5823333333333,1797.85688,1797.514203990328,0.7547567221561167,2.0346386073798923,45.99148145523826,1798.17235,1825.6187908987854,1770.7259091012147
2021-09-14,46,1803.404,1790.3383,1798.1854,1798.07513694363,1.1195274981751027,1.8516163855389345,53.24573799573047,1799.05115,1825.953508364825,1772.148791635175
2021-09-15,46,1791.278,1789.6136666666666,1797.9926,1797.4277905680462,0.4252421802623303,1.5663415444836137,51.27395911749377,1799.10615,1825.9365286055245,1772.2757713944757
2021-09-16,46,1757.914,1787.8458666666668,1797.20352,1793.6645724187085,-2.7850752873932834,0.6960581781082344,37.54962286621673,1798.0069499999997,1829.5399040537811,1766.4739959462183
2021-09-17,49,1753.488,1786.2628666666667,1796.17092,1789.8382321883553,-5.621613755928138,-0.5674762086990399,28.761979639695824,1796.4239499999999,1833.3862941183902,1759.4616058816096
2021-09-20,47,1761.824,1786.2380666666666,1795.2506400000002,1787.1702100751786,-7.114928923516118,-1.8769667516624557,32.653323729162366,1795.49225,1835.0008216902038,1755.9836783097962
2021-09-21,45,1777.514,1787.5810333333334,1794.61476,1786.2505710203998,-6.952199451700153,-2.8920132916699957,38.96053649729164,1794.30955,1834.512802355866,1754.106297644134
2021-09-22,48,1764.088,1788.5927,1793.6465600000001,1784.139849970838,-7.816497450115548,-3.8769101233591066,36.9409829140589,1792.7755499999998,1835.1858290741504,1750.3652709258492
2021-09-23,47,1752.178,1788.6477,1792.18056,1781.0958642593296,-9.354662577647787,-4.972460614216843,34.17728165331255,1790.9965500000003,1837.1158218045173,1744.8772781954833
2021-09-24,47,1749.878,1788.4743666666666,1790.63176,1778.1227343298697,-10.636647648191229,-6.10529802101172,28.24510718661817,1788.5875499999997,1838.0648064634229,1739.1102935365766
2021-09-27,46,1749.714,1787.4909000000002,1789.39508,1775.4171405841678,-11.532919169007982,-7.190822250610973,33.776499213593326,1785.2653500000001,1835.858209343358,1734.6724906566421
2021-09-28,48,1740.455,1785.9784666666667,1787.86002,1772.0874129094852,-12.842306609317347,-8.321119122352249,33.89976861377379,1781.4996999999998,1833.7183317630013,1729.2810682369984
